Country,Investment area,Year,Funder,Amount,Unit,Row type,Category (as printed in MoU),Source note,MoU footnote (verbatim),MoU footnote location,Source (MoU PDF)
Uganda,Frontline lab workers,2026,Government,0.0,FTEs,Line item,GoU NEW FTEs: laboratory cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline lab workers,2027,Government,115.0,FTEs,Line item,GoU NEW FTEs: laboratory cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline lab workers,2028,Government,196.0,FTEs,Line item,GoU NEW FTEs: laboratory cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline lab workers,2029,Government,349.0,FTEs,Line item,GoU NEW FTEs: laboratory cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline lab workers,2030,Government,612.0,FTEs,Line item,GoU NEW FTEs: laboratory cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2026,Government,0.0,FTEs,Line item,GoU NEW FTEs: medical cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2027,Government,65.0,FTEs,Line item,GoU NEW FTEs: medical cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2028,Government,232.0,FTEs,Line item,GoU NEW FTEs: medical cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2029,Government,298.0,FTEs,Line item,GoU NEW FTEs: medical cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2030,Government,295.0,FTEs,Line item,GoU NEW FTEs: medical cadres,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2026,Government,0.0,FTEs,Line item,GoU NEW FTEs: nurses and midwives,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2027,Government,124.0,FTEs,Line item,GoU NEW FTEs: nurses and midwives,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2028,Government,333.0,FTEs,Line item,GoU NEW FTEs: nurses and midwives,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2029,Government,381.0,FTEs,Line item,GoU NEW FTEs: nurses and midwives,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2030,Government,597.0,FTEs,Line item,GoU NEW FTEs: nurses and midwives,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2027,Government,5000.0,FTEs,Line item,GoU NEW FTEs: CHEWs,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2028,Government,5000.0,FTEs,Line item,GoU NEW FTEs: CHEWs,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2029,Government,4000.0,FTEs,Line item,GoU NEW FTEs: CHEWs,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2030,Government,462.0,FTEs,Line item,GoU NEW FTEs: CHEWs,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2026,Government,0.0,FTEs,Line item,GoU NEW FTEs: pharmacists,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2027,Government,20.0,FTEs,Line item,GoU NEW FTEs: pharmacists,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2028,Government,26.0,FTEs,Line item,GoU NEW FTEs: pharmacists,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2029,Government,20.0,FTEs,Line item,GoU NEW FTEs: pharmacists,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2030,Government,82.0,FTEs,Line item,GoU NEW FTEs: pharmacists,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2026,Government,0.0,FTEs,Line item,GoU NEW FTEs: social workers,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2027,Government,20.0,FTEs,Line item,GoU NEW FTEs: social workers,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2028,Government,100.0,FTEs,Line item,GoU NEW FTEs: social workers,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2029,Government,372.0,FTEs,Line item,GoU NEW FTEs: social workers,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Frontline healthcare workers,2030,Government,600.0,FTEs,Line item,GoU NEW FTEs: social workers,,,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2026,Government,1000000.0,USD,Line item - outside headline total,GoU annual MCH equipment/infrastructure maintenance,Sec 2.3.2 VIII: stated as $1M annually; outside the App.1 co-financing table (not counted in headline total),,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2027,Government,1000000.0,USD,Line item - outside headline total,GoU annual MCH equipment/infrastructure maintenance,Sec 2.3.2 VIII: stated as $1M annually; outside the App.1 co-financing table (not counted in headline total),,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2028,Government,1000000.0,USD,Line item - outside headline total,GoU annual MCH equipment/infrastructure maintenance,Sec 2.3.2 VIII: stated as $1M annually; outside the App.1 co-financing table (not counted in headline total),,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2029,Government,1000000.0,USD,Line item - outside headline total,GoU annual MCH equipment/infrastructure maintenance,Sec 2.3.2 VIII: stated as $1M annually; outside the App.1 co-financing table (not counted in headline total),,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Uganda,Other commodities,2030,Government,1000000.0,USD,Line item - outside headline total,GoU annual MCH equipment/infrastructure maintenance,Sec 2.3.2 VIII: stated as $1M annually; outside the App.1 co-financing table (not counted in headline total),,,https://www.citizen.org/wp-content/uploads/2026-0012QN-Uganda-Health-12.10.2025.pdf
Mozambique,Surveillance & outbreak response,2026,USG,7300000.0,USD,Line item,Surveillance & Outbreak Response,2027/2029 include funding for Sec 4.1 outcome surveys (up to $35M),*Includes funding for surveys discussed in Section 4.1.,"§2.1.3, p.6 — asterisks on the 2027 and 2029 cells of the Surveillance & Outbreak Response funding plan",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Surveillance & outbreak response,2027,USG,27600000.0,USD,Line item,Surveillance & Outbreak Response,2027/2029 include funding for Sec 4.1 outcome surveys (up to $35M),*Includes funding for surveys discussed in Section 4.1.,"§2.1.3, p.6 — asterisks on the 2027 and 2029 cells of the Surveillance & Outbreak Response funding plan",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Surveillance & outbreak response,2028,USG,6000000.0,USD,Line item,Surveillance & Outbreak Response,2027/2029 include funding for Sec 4.1 outcome surveys (up to $35M),*Includes funding for surveys discussed in Section 4.1.,"§2.1.3, p.6 — asterisks on the 2027 and 2029 cells of the Surveillance & Outbreak Response funding plan",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Surveillance & outbreak response,2029,USG,19300000.0,USD,Line item,Surveillance & Outbreak Response,2027/2029 include funding for Sec 4.1 outcome surveys (up to $35M),*Includes funding for surveys discussed in Section 4.1.,"§2.1.3, p.6 — asterisks on the 2027 and 2029 cells of the Surveillance & Outbreak Response funding plan",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Surveillance & outbreak response,2030,USG,4300000.0,USD,Line item,Surveillance & Outbreak Response,2027/2029 include funding for Sec 4.1 outcome surveys (up to $35M),*Includes funding for surveys discussed in Section 4.1.,"§2.1.3, p.6 — asterisks on the 2027 and 2029 cells of the Surveillance & Outbreak Response funding plan",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Laboratory commodities,2026,USG,32222465.0,USD,Line item,Lab Commodities,Flat; Mozambique contributes $0 to lab commodities in all years,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Lab Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Laboratory commodities,2027,USG,32222465.0,USD,Line item,Lab Commodities,Flat; Mozambique contributes $0 to lab commodities in all years,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Lab Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Laboratory commodities,2028,USG,32222465.0,USD,Line item,Lab Commodities,Flat; Mozambique contributes $0 to lab commodities in all years,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Lab Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Laboratory commodities,2029,USG,32222465.0,USD,Line item,Lab Commodities,Flat; Mozambique contributes $0 to lab commodities in all years,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Lab Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Laboratory commodities,2030,USG,32222465.0,USD,Line item,Lab Commodities,Flat; Mozambique contributes $0 to lab commodities in all years,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Lab Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2026,USG,858200.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2027,USG,792200.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2028,USG,660200.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2029,USG,462200.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2030,USG,0.0,USD,Line item,Frontline Lab Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2026,USG,105.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2027,USG,95.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2028,USG,75.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2029,USG,45.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline lab workers,2030,USG,0.0,FTEs,Line item,Frontline Lab Workers (# FTEs),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Other commodities,2026,USG,69111507.0,USD,Line item,Other Commodities,,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Other Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Other commodities,2027,USG,66111507.0,USD,Line item,Other Commodities,,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Other Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Other commodities,2028,USG,64111507.0,USD,Line item,Other Commodities,,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Other Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Other commodities,2029,USG,64111507.0,USD,Line item,Other Commodities,,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Other Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Other commodities,2030,USG,59111507.0,USD,Line item,Other Commodities,,*Total Costs are representative of one year; these amounts may fluctuate yearly based on the actual need as determined in the annual quantification.,"Appendix 2, p.35 — asterisk on 'Total Cost*' header of the 2026 Other Commodities table",https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2026,USG,36963448.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2027,USG,32654200.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2028,USG,27042028.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2029,USG,24854804.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2030,USG,21324198.0,USD,Line item,Frontline Healthcare Workers ($),,,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2026,USG,19798.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"App.3 cadre tables sum to 8,166 fewer FTEs in every year - real gap in source document",,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2027,USG,19798.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"App.3 cadre tables sum to 8,166 fewer FTEs in every year - real gap in source document",,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
Mozambique,Frontline healthcare workers,2028,USG,19018.0,FTEs,Line item,Frontline Healthcare Workers (# FTEs),"App.3 cadre tables sum to 8,166 fewer FTEs in every year - real gap in source document",,,https://www.citizen.org/wp-content/uploads/2026-0008QN-Mozambique-Health-12.15.2025.pdf
